date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,datetime,stockid,userid,artid,reply,likes
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:38,6104.0,1086135.0,129756514.0,17.0,23.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:38,6104.0,5808051.0,129756483.0,0.0,6.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:37,6104.0,5963125.0,129756190.0,0.0,1.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:36,6104.0,4562850.0,129756083.0,0.0,3.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:29,6104.0,4513051.0,129754421.0,0.0,2.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:26,6104.0,2410069.0,129753799.0,0.0,7.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 09:24,6104.0,5963125.0,129753506.0,0.0,2.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 08:08,6104.0,4973585.0,129743986.0,1.0,17.0
2021-08-10,6104,17516000,1998594500,121.0,123.5,110.0,110.0,-12.0,9329,2021/08/10 01:22,6104.0,9055532.0,129733922.0,0.0,44.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 23:04,6104.0,5319619.0,130022214.0,0.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 21:19,6104.0,5931009.0,130011245.0,4.0,15.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 20:22,6104.0,5613090.0,130004338.0,2.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 19:49,6104.0,4009025.0,129999719.0,6.0,3.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 17:22,6104.0,671922.0,129982062.0,0.0,11.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 17:18,6104.0,5613090.0,129981644.0,0.0,10.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 17:16,6104.0,5613090.0,129981310.0,1.0,13.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 16:05,6104.0,621185.0,129968510.0,16.0,18.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 16:03,6104.0,6718258.0,129968275.0,2.0,24.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 15:58,6104.0,5613090.0,129967690.0,1.0,4.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 15:56,6104.0,4103494.0,129967468.0,2.0,1.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 15:07,6104.0,5503435.0,129961328.0,1.0,12.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 15:04,6104.0,786159.0,129961004.0,3.0,19.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 14:23,6104.0,5825244.0,129955206.0,0.0,22.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 13:48,6104.0,10523343.0,129948701.0,6.0,10.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 13:03,6104.0,662117.0,129940223.0,24.0,119.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 12:54,6104.0,8159202.0,129938285.0,3.0,10.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 12:49,6104.0,5613090.0,129937276.0,0.0,4.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 12:21,6104.0,699303.0,129931786.0,10.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 12:12,6104.0,1986700.0,129930235.0,0.0,10.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:53,6104.0,1537285.0,129926519.0,14.0,5.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:33,6104.0,5760612.0,129922658.0,1.0,1.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:28,6104.0,4860854.0,129921740.0,2.0,1.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:18,6104.0,4890312.0,129919570.0,3.0,9.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:17,6104.0,4918859.0,129919370.0,0.0,0.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 11:14,6104.0,1086135.0,129918632.0,15.0,28.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 10:39,6104.0,5613090.0,129912826.0,1.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 10:27,6104.0,1452001.0,129910731.0,8.0,18.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 10:23,6104.0,1755388.0,129909929.0,1.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 10:03,6104.0,9536890.0,129906609.0,1.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 09:45,6104.0,949999.0,129903220.0,1.0,0.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 09:34,6104.0,929581.0,129901261.0,2.0,7.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 09:05,6104.0,5808051.0,129895960.0,0.0,11.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 08:57,6104.0,10582854.0,129894163.0,2.0,1.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 08:54,6104.0,10582854.0,129893741.0,1.0,2.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 08:43,6104.0,10582854.0,129892401.0,1.0,4.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 07:28,6104.0,6904559.0,129886807.0,1.0,2.0
2021-08-11,6104,19810000,2072957900,107.0,109.0,99.9,106.0,-4.0,10233,2021/08/11 07:17,6104.0,6904559.0,129886390.0,0.0,6.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 23:48,6104.0,1884100.0,130158074.0,2.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 23:36,6104.0,5636927.0,130157326.0,12.0,147.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 21:43,6104.0,4762819.0,130147152.0,6.0,134.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 19:43,6104.0,6904559.0,130134883.0,1.0,11.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 19:30,6104.0,6422307.0,130133607.0,5.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 19:11,6104.0,6422307.0,130131832.0,3.0,8.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 19:08,6104.0,0.0,130131634.0,78.0,0.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 18:58,6104.0,628840.0,130130705.0,3.0,16.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 16:51,6104.0,545784.0,130119239.0,11.0,7.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 16:32,6104.0,662117.0,130117074.0,8.0,135.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 16:17,6104.0,7328285.0,130114599.0,3.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 15:30,6104.0,5613090.0,130107044.0,2.0,13.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 15:08,6104.0,5503435.0,130104389.0,4.0,12.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 14:11,6104.0,5825244.0,130097937.0,5.0,27.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 13:46,6104.0,10523343.0,130093319.0,2.0,15.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 13:11,6104.0,5114242.0,130087602.0,1.0,4.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 12:53,6104.0,4562850.0,130084713.0,3.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 12:47,6104.0,1098223.0,130083940.0,3.0,10.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 12:31,6104.0,6422307.0,130081474.0,8.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 12:13,6104.0,7328285.0,130079106.0,3.0,3.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:53,6104.0,4581724.0,130075874.0,3.0,1.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:49,6104.0,4198528.0,130075331.0,2.0,6.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:44,6104.0,4651172.0,130074506.0,6.0,13.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:34,6104.0,5808051.0,130072932.0,1.0,3.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:34,6104.0,1086135.0,130072881.0,10.0,24.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 11:22,6104.0,5663797.0,130071305.0,1.0,4.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 10:25,6104.0,4409436.0,130062171.0,0.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 10:22,6104.0,10440177.0,130061755.0,2.0,10.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 10:20,6104.0,6422307.0,130061413.0,1.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 10:03,6104.0,4312279.0,130058747.0,0.0,5.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 09:50,6104.0,804645.0,130056406.0,8.0,5.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 09:45,6104.0,4312279.0,130055583.0,10.0,11.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 09:24,6104.0,3917037.0,130052019.0,7.0,9.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 09:04,6104.0,5261063.0,130048927.0,7.0,2.0
2021-08-12,6104,18740000,1930540800,107.5,108.5,99.9,103.0,-3.0,10872,2021/08/12 07:41,6104.0,4003561.0,130041044.0,12.0,33.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 22:38,6104.0,5701554.0,130282689.0,11.0,14.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 22:29,6104.0,4103494.0,130282075.0,4.0,10.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 21:04,6104.0,954516.0,130275642.0,2.0,33.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 20:34,6104.0,5963125.0,130272945.0,0.0,12.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 19:41,6104.0,4203313.0,130269006.0,2.0,35.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 18:17,6104.0,1034375.0,130262177.0,1.0,17.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 17:35,6104.0,5613090.0,130258433.0,0.0,12.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 16:46,6104.0,6904559.0,130253530.0,7.0,10.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 16:44,6104.0,328910.0,130253223.0,2.0,14.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 15:11,6104.0,5503435.0,130240390.0,6.0,26.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 15:08,6104.0,6422307.0,130239960.0,1.0,5.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 14:12,6104.0,9326973.0,130233552.0,8.0,8.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 13:59,6104.0,1001711.0,130231296.0,5.0,58.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 13:38,6104.0,434954.0,130227485.0,14.0,0.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 13:05,6104.0,4562850.0,130221299.0,2.0,4.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 12:21,6104.0,5663797.0,130214033.0,0.0,5.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 12:08,6104.0,1385545.0,130212186.0,7.0,26.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:57,6104.0,5514399.0,130210213.0,12.0,92.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:55,6104.0,5808051.0,130209878.0,1.0,3.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:47,6104.0,5808051.0,130208591.0,0.0,8.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:43,6104.0,1086135.0,130207796.0,18.0,22.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:37,6104.0,6319290.0,130206680.0,0.0,8.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:32,6104.0,5715340.0,130205895.0,5.0,12.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:30,6104.0,5808051.0,130205608.0,0.0,6.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:30,6104.0,1058446.0,130205594.0,1.0,4.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:30,6104.0,2077520.0,130205582.0,2.0,7.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:28,6104.0,4918859.0,130205236.0,1.0,6.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:27,6104.0,5570657.0,130205062.0,0.0,3.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:20,6104.0,5794499.0,130203897.0,0.0,7.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:15,6104.0,4409436.0,130203180.0,1.0,6.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:15,6104.0,5333771.0,130203179.0,1.0,5.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 11:03,6104.0,4651172.0,130201010.0,4.0,8.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 10:52,6104.0,10691372.0,130199024.0,4.0,3.0
2021-08-13,6104,18018000,1818321300,103.0,106.0,96.3,97.7,-5.3,10521,2021/08/13 10:51,6104.0,5825244.0,130198766.0,2.0,19.0
